"","gutenberg_id","text"
"2225",3289,"I believe that I am one of the most long-suffering of mortals; but I'll"
"2226",3289,"admit that I was annoyed at the sardonic interruption. ""Really, Holmes,"""
"2227",3289,"said I severely, ""you are a little trying at times."""
"2228",3289,""
"2229",3289,"He was too much absorbed with his own thoughts to give any immediate"
"2230",3289,"answer to my remonstrance. He leaned upon his hand, with his untasted"
"2231",3289,"breakfast before him, and he stared at the slip of paper which he had"
"2232",3289,"just drawn from its envelope. Then he took the envelope itself, held it"
"2233",3289,"up to the light, and very carefully studied both the exterior and the"
"2234",3289,"flap."
"2235",3289,""
"2236",3289,"""It is Porlock's writing,"" said he thoughtfully. ""I can hardly doubt"
"2237",3289,"that it is Porlock's writing, though I have seen it only twice before."
"2238",3289,"The Greek e with the peculiar top flourish is distinctive. But if it is"
"2239",3289,"Porlock, then it must be something of the very first importance."""
"2240",3289,""
"2241",3289,"He was speaking to himself rather than to me; but my vexation"
"2242",3289,"disappeared in the interest which the words awakened."
"2243",3289,""
"2244",3289,"""Who then is Porlock?"" I asked."
"2245",3289,""
"2246",3289,"""Porlock, Watson, is a nom-de-plume, a mere identification mark; but"
"2247",3289,"behind it lies a shifty and evasive personality. In a former letter he"
"2248",3289,"frankly informed me that the name was not his own, and defied me ever"
"2249",3289,"to trace him among the teeming millions of this great city. Porlock is"
"2250",3289,"important, not for himself, but for the great man with whom he is in"
"2251",3289,"touch. Picture to yourself the pilot fish with the shark, the jackal"
"2252",3289,"with the lion--anything that is insignificant in companionship with what"
"2253",3289,"is formidable: not only formidable, Watson, but sinister--in the highest"
"2254",3289,"degree sinister. That is where he comes within my purview. You have"
"2255",3289,"heard me speak of Professor Moriarty?"""
"2256",3289,""
"2257",3289,"""The famous scientific criminal, as famous among crooks as--"""
"2258",3289,""
"2259",3289,"""My blushes, Watson!"" Holmes murmured in a deprecating voice."
"2260",3289,""
"2261",3289,"""I was about to say, as he is unknown to the public."""
"2262",3289,""
"2263",3289,"""A touch! A distinct touch!"" cried Holmes. ""You are developing a certain"
"2264",3289,"unexpected vein of pawky humour, Watson, against which I must learn to"
"2265",3289,"guard myself. But in calling Moriarty a criminal you are uttering libel"
"2266",3289,"in the eyes of the law--and there lie the glory and the wonder of it!"
"2267",3289,"The greatest schemer of all time, the organizer of every deviltry, the"
"2268",3289,"controlling brain of the underworld, a brain which might have made or"
"2269",3289,"marred the destiny of nations--that's the man! But so aloof is he"
"2270",3289,"from general suspicion, so immune from criticism, so admirable in his"
"2271",3289,"management and self-effacement, that for those very words that you have"
"2272",3289,"uttered he could hale you to a court and emerge with your year's pension"
"2273",3289,"as a solatium for his wounded character. Is he not the celebrated author"
"2274",3289,"of The Dynamics of an Asteroid, a book which ascends to such rarefied"
"2275",3289,"heights of pure mathematics that it is said that there was no man in the"
"2276",3289,"scientific press capable of criticizing it? Is this a man to traduce?"
"2277",3289,"Foul-mouthed doctor and slandered professor--such would be your"
"2278",3289,"respective roles! That's genius, Watson. But if I am spared by lesser"
"2279",3289,"men, our day will surely come."""
"2280",3289,""
"2281",3289,"""May I be there to see!"" I exclaimed devoutly. ""But you were speaking of"
"2282",3289,"this man Porlock."""
"2283",3289,""
"2284",3289,"""Ah, yes--the so-called Porlock is a link in the chain some little way"
"2285",3289,"from its great attachment. Porlock is not quite a sound link--between"
"2286",3289,"ourselves. He is the only flaw in that chain so far as I have been able"
"2287",3289,"to test it."""
"2288",3289,""
"2289",3289,"""But no chain is stronger than its weakest link."""
"2290",3289,""
"2291",3289,"""Exactly, my dear Watson! Hence the extreme importance of Porlock. Led"
"2292",3289,"on by some rudimentary aspirations towards right, and encouraged by the"
"2293",3289,"judicious stimulation of an occasional ten-pound note sent to him by"
"2294",3289,"devious methods, he has once or twice given me advance information which"
"2295",3289,"has been of value--that highest value which anticipates and prevents"
"2296",3289,"rather than avenges crime. I cannot doubt that, if we had the cipher, we"
"2297",3289,"should find that this communication is of the nature that I indicate."""
"2298",3289,""
"2299",3289,"Again Holmes flattened out the paper upon his unused plate. I rose and,"
"2300",3289,"leaning over him, stared down at the curious inscription, which ran as"
"2301",3289,"follows:"
"2302",3289,""
"2303",3289,"534 C2 13 127 36 31 4 17 21 41 DOUGLAS 109 293 5 37 BIRLSTONE 26"
"2304",3289,"BIRLSTONE 9 47 171"
"2305",3289,""
"2306",3289,"""What do you make of it, Holmes?"""
"2307",3289,""
"2308",3289,"""It is obviously an attempt to convey secret information."""
"2309",3289,""
"2310",3289,"""But what is the use of a cipher message without the cipher?"""
"2311",3289,""
"2312",3289,"""In this instance, none at all."""
"2313",3289,""
"2314",3289,"""Why do you say 'in this instance'?"""
"2315",3289,""
"2316",3289,"""Because there are many ciphers which I would read as easily as I do the"
"2317",3289,"apocrypha of the agony column: such crude devices amuse the intelligence"
"2318",3289,"without fatiguing it. But this is different. It is clearly a reference"
"2319",3289,"to the words in a page of some book. Until I am told which page and"
"2320",3289,"which book I am powerless."""
"2321",3289,""
"2322",3289,"""But why 'Douglas' and 'Birlstone'?"""
"2323",3289,""
"2324",3289,"""Clearly because those are words which were not contained in the page in"
"2325",3289,"question."""
"2326",3289,""
"2327",3289,"""Then why has he not indicated the book?"""
"2328",3289,""
"2329",3289,"""Your native shrewdness, my dear Watson, that innate cunning which is"
"2330",3289,"the delight of your friends, would surely prevent you from inclosing"
"2331",3289,"cipher and message in the same envelope. Should it miscarry, you are"
"2332",3289,"undone. As it is, both have to go wrong before any harm comes from it."
"2333",3289,"Our second post is now overdue, and I shall be surprised if it does"
"2334",3289,"not bring us either a further letter of explanation, or, as is more"
"2335",3289,"probable, the very volume to which these figures refer."""
"2336",3289,""
"2337",3289,"Holmes's calculation was fulfilled within a very few minutes by the"
"2338",3289,"appearance of Billy, the page, with the very letter which we were"
"2339",3289,"expecting."
"2340",3289,""
"2341",3289,"""The same writing,"" remarked Holmes, as he opened the envelope, ""and"
"2342",3289,"actually signed,"" he added in an exultant voice as he unfolded the"
"2343",3289,"epistle. ""Come, we are getting on, Watson."" His brow clouded, however,"
"2344",3289,"as he glanced over the contents."
"2345",3289,""
"2346",3289,"""Dear me, this is very disappointing! I fear, Watson, that all our"
"2347",3289,"expectations come to nothing. I trust that the man Porlock will come to"
"2348",3289,"no harm."
"2349",3289,""
"2350",3289,"""DEAR MR. HOLMES [he says]:"
"2351",3289,""
"2352",3289,"""I will go no further in this matter. It is too dangerous--he suspects"
"2353",3289,"me. I can see that he suspects me. He came to me quite unexpectedly"
"2354",3289,"after I had actually addressed this envelope with the intention of"
"2355",3289,"sending you the key to the cipher. I was able to cover it up. If he had"
"2356",3289,"seen it, it would have gone hard with me. But I read suspicion in his"
"2357",3289,"eyes. Please burn the cipher message, which can now be of no use to you."
"2358",3289,""
"2359",3289,"""FRED PORLOCK."""
"2360",3289,""
"2361",3289,"Holmes sat for some little time twisting this letter between his"
"2362",3289,"fingers, and frowning, as he stared into the fire."
"2363",3289,""
"2364",3289,"""After all,"" he said at last, ""there may be nothing in it. It may be"
"2365",3289,"only his guilty conscience. Knowing himself to be a traitor, he may have"
"2366",3289,"read the accusation in the other's eyes."""
"2367",3289,""
"2368",3289,"""The other being, I presume, Professor Moriarty."""
"2369",3289,""
"2370",3289,"""No less! When any of that party talk about 'He' you know whom they"
"2371",3289,"mean. There is one predominant 'He' for all of them."""
"2372",3289,""
"2373",3289,"""But what can he do?"""
"2374",3289,""
"2375",3289,"""Hum! That's a large question. When you have one of the first brains of"
"2376",3289,"Europe up against you, and all the powers of darkness at his back, there"
"2377",3289,"are infinite possibilities. Anyhow, Friend Porlock is evidently scared"
"2378",3289,"out of his senses--kindly compare the writing in the note to that upon"
"2379",3289,"its envelope; which was done, he tells us, before this ill-omened visit."
"2380",3289,"The one is clear and firm. The other hardly legible."""
"2381",3289,""
"2382",3289,"""Why did he write at all? Why did he not simply drop it?"""
"2383",3289,""
"2384",3289,"""Because he feared I would make some inquiry after him in that case, and"
"2385",3289,"possibly bring trouble on him."""
"2386",3289,""
"2387",3289,"""No doubt,"" said I. ""Of course."" I had picked up the original cipher"
"2388",3289,"message and was bending my brows over it. ""It's pretty maddening to"
"2389",3289,"think that an important secret may lie here on this slip of paper, and"
"2390",3289,"that it is beyond human power to penetrate it."""
"2391",3289,""
"2392",3289,"Sherlock Holmes had pushed away his untasted breakfast and lit the"
